foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_loss_raw,foil_loss_raw,old_grad_raw,foil_grad_raw,old_loss_ratio,foil_loss_ratio,old_grad_ratio,foil_grad_ratio,loss_accuracy_raw,grad_accuracy_raw,loss_accuracy_ratio,grad_accuracy_ratio
novel,1000,1,71,1000,Agarbagebin.jpg,Azebratoy2.jpg,0.6166939735412598,0.6322271227836609,0.23300550132989883,0.22444096580147743,0.007406878772933109,0.008951510364656919,0.002735024186497776,0.003423080810382806,1.0,0.0,1.0,1.0
novel,1000,1,72,1000,AHEARTSPO.jpg,Aembossedsta2.jpg,0.40531420707702637,0.4748076796531677,0.2153717651963234,0.12721525877714157,0.0064600557113463535,0.008163834509868417,0.0034212036074532104,0.0021361151343610297,1.0,0.0,1.0,0.0
novel,1000,1,73,1000,Agardeningpai.jpg,ACHIPPER.jpg,0.6041996479034424,0.627173662185669,0.226980522274971,0.21821533143520355,0.00830765459996236,0.007643761197858496,0.00302534176166247,0.0026433204662941086,1.0,0.0,0.0,0.0
novel,1000,1,74,1000,ASOPRASAX.jpg,AGHOST.jpg,0.4316037893295288,0.487142413854599,0.17446467652916908,0.1886231191456318,0.006931129483107389,0.007958076368406635,0.0027447861883701102,0.0031993880977475245,1.0,1.0,1.0,1.0
novel,1000,1,75,1000,03015528000.jpg,ASHAKER2.jpg,0.739793598651886,0.656622052192688,0.3468444272875786,0.3627248629927635,0.009261145090586563,0.007194344686792516,0.004369085750680128,0.003905530849861501,0.0,1.0,0.0,0.0
novel,1000,1,76,1000,26420893.thl.jpg,Ajar33.jpg,0.7027882933616638,0.53468257188797,0.2480042278766632,0.16513971239328384,0.010117047272765547,0.009826213280858271,0.0036609236268603557,0.0032001267986108963,0.0,0.0,0.0,0.0
novel,1000,1,77,1000,8022302.thl.jpg,rollerblades.jpg,0.7836073637008667,0.8185604810714722,0.24024060368537903,0.39824166893959045,0.011632730571217088,0.008198282650397893,0.0036834161055529706,0.004135489428013396,1.0,1.0,0.0,1.0
novel,1000,1,78,1000,Aintercom6.jpg,DSCN3757-sm.jpg,0.5633166432380676,0.5133483409881592,0.23035688698291779,0.19611231237649918,0.007894443329736467,0.00821910620121749,0.003384642004591354,0.003194023454323158,0.0,0.0,1.0,0.0
novel,1000,1,79,1000,AHEATER.jpg,4555.jpg,0.7297351956367493,0.5940967202186584,0.33890121430158615,0.2067679613828659,0.011629096976051669,0.010005596505145712,0.005752080337366476,0.003465627403077034,0.0,0.0,0.0,0.0
novel,1000,1,80,1000,AGERMANH4.jpg,Afitting3.jpg,0.6442546844482422,0.39096349477767944,0.2226640209555626,0.16921421885490417,0.007405002222567796,0.007641136254867228,0.0026726020952484502,0.0032401884370587028,0.0,0.0,1.0,1.0
novel,1000,1,81,1000,Adiamondring3.jpg,Asandwichiro2.jpg,0.5091142654418945,0.4641847610473633,0.18173503875732422,0.1550622284412384,0.007010260221911214,0.007741519672891744,0.0025268921435695063,0.002559978662712847,0.0,0.0,1.0,1.0
novel,1000,1,82,1000,Abicyclegear2.jpg,Ahat47.jpg,0.49323078989982605,0.5657609701156616,0.14125123992562294,0.1668158546090126,0.006772395545413464,0.008788739699583424,0.0019750301801158944,0.002640286473739728,1.0,1.0,1.0,1.0
novel,1000,1,83,1000,Abowl74.jpg,monkeypuppet.jpg,0.6531806588172913,0.5605119466781616,0.20013561472296715,0.20471394434571266,0.008536548661243665,0.009244543990968667,0.0026687128517287953,0.0032769929342436597,0.0,1.0,1.0,1.0
novel,1000,1,84,1000,26391514.thl.jpg,ABROOM11.jpg,0.5907738208770752,0.5745282173156738,0.19566841423511505,0.5350081771612167,0.009391069212337995,0.008012138824131688,0.003163061313764444,0.007605784552464809,0.0,1.0,0.0,1.0
novel,1000,1,85,1000,Astatueofwo29.jpg,26425112.thl.jpg,0.5560945272445679,0.47561025619506836,0.14825676754117012,0.16713547334074974,0.007943456044305191,0.007424987766627464,0.002102870831562829,0.002510413521638819,0.0,1.0,0.0,1.0
novel,1000,1,86,1000,8079436.thl.jpg,snowflake.jpg,0.7266456484794617,0.676603376865387,0.4923555850982666,0.3774208053946495,0.009523840317238718,0.009638980459052319,0.0064182409627822345,0.0051110231442291435,0.0,0.0,1.0,0.0
novel,1000,1,87,1000,26387690.thl.jpg,A_flower.jpg,0.42756590247154236,0.3157650828361511,0.14702242985367775,0.10315405018627644,0.006586757516317547,0.005335115092249852,0.002168882168672036,0.0017052705245163844,0.0,0.0,0.0,0.0
novel,1000,1,88,1000,Abottleofwin4.jpg,948_01.jpg,0.4897395968437195,0.5408055782318115,0.14277099817991257,0.20306554064154625,0.007518787076731133,0.0085759791947326,0.0021477919089751057,0.0031887750817062117,1.0,1.0,1.0,1.0
novel,1000,1,89,1000,ABAGFLOU3.jpg,ABAGGROCE.jpg,0.4291704595088959,0.4782695770263672,0.12352751195430756,0.1342725083231926,0.005688082615926316,0.007328205625256643,0.001631597457316347,0.002050276670553395,1.0,1.0,1.0,1.0
novel,1000,1,90,1000,gun.jpg,8258007.thl.jpg,0.7034866809844971,0.5872697830200195,0.24987294524908066,0.18383873254060745,0.0071860730314921946,0.010818178730650125,0.002585176826839341,0.003504769455276051,0.0,0.0,1.0,1.0
novel,1000,1,91,1000,Atable132.jpg,ADAQUIRI.jpg,0.6140016913414001,0.5626731514930725,0.19009795784950256,0.3432408943772316,0.008338656100768156,0.008520188879696694,0.0024989893917373696,0.005264463796169744,0.0,1.0,1.0,1.0
novel,1000,1,92,1000,Asoundmixer2.jpg,Afloweredsan3.jpg,0.5658363699913025,0.447731077671051,0.24453771114349365,0.153894305229187,0.008736490057069245,0.005532435216285667,0.003933041875432222,0.0019098343333431983,0.0,0.0,0.0,0.0
novel,1000,1,93,1000,Acampingstov9.jpg,Acompass20.jpg,0.8183531165122986,0.48281991481781006,0.3057938665151596,0.15377076342701912,0.009728148630635352,0.008231379096837516,0.0038262041918418485,0.002626057567563161,0.0,0.0,0.0,0.0
novel,1000,1,94,1000,APBREAD2.jpg,ASMOKMEAT.jpg,0.643546462059021,0.6837482452392578,0.262900672852993,0.28418275713920593,0.00902997134775525,0.008912616128798586,0.003791710962356284,0.003759893986952672,1.0,1.0,0.0,0.0
novel,1000,1,95,1000,Acarvedpumpk2.jpg,AHOSPLIF2.jpg,0.7780170440673828,0.5319069027900696,0.3737398535013199,0.19931382685899734,0.00878324122033212,0.00866206270439974,0.004174515517419041,0.003104548502107616,0.0,0.0,0.0,0.0
novel,1000,1,96,1000,26432109.thl.jpg,Atoyball.jpg,0.5049755573272705,0.8385067582130432,0.18228409066796303,0.47928810119628906,0.008868297390656386,0.008473589281812556,0.0031324066887078316,0.004675416423290077,1.0,1.0,0.0,1.0
novel,1000,1,97,1000,Abeaver.jpg,855874.jpg,0.5617965459823608,0.7688596248626709,0.22022558003664017,0.40158500522375107,0.007864633102008177,0.009398491922614174,0.003109198514849564,0.005029749973218099,1.0,1.0,1.0,1.0
novel,1000,1,98,1000,ABOWARRO8.jpg,Abicyclerepa3.jpg,0.6201345920562744,0.43994569778442383,0.21327297389507294,0.16620763391256332,0.010049360936669612,0.007816851599305445,0.003382877217061004,0.002960341651076249,0.0,0.0,0.0,0.0
novel,1000,1,99,1000,ACOFGRIN2.jpg,ACOUNTING.jpg,0.5375247001647949,0.5704319477081299,0.1789459027349949,0.42319508641958237,0.008342489856617124,0.008850735164183996,0.0027155317297017953,0.006401020868241653,1.0,1.0,1.0,1.0
novel,1000,1,100,1000,AARCHERY.jpg,Asafetyrope.jpg,0.46166640520095825,0.5766317248344421,0.12276257947087288,0.2589389979839325,0.0076998123070445325,0.008124566353844866,0.0020217358161820553,0.0036414563693963472,1.0,1.0,1.0,1.0
exemplar,1,1,1,1,suitcase1.jpg,suitcase2.jpg,22.75820541381836,23.54819107055664,20.59270590543747,20.89968617260456,0.3228485635094443,0.3345923285352044,0.3090429647460092,0.31573245563065955,1.0,1.0,1.0,1.0
exemplar,1,2,1,1,metalpin1.jpg,metalpin2.jpg,20.064634323120117,19.061988830566406,17.691903859376907,16.669194042682648,0.3057685284330934,0.2991817353149502,0.27503481397014584,0.266362788943673,0.0,0.0,0.0,0.0
exemplar,1,3,1,1,chocolatebar1.jpg,chocolatebar2.jpg,20.182315826416016,16.805423736572266,17.98321560025215,14.732961863279343,0.308504665711023,0.28871097126497086,0.26919937213968953,0.2482704301519609,0.0,0.0,0.0,0.0
exemplar,1,4,1,1,toywrench1.jpg,toywrench2.jpg,18.67986297607422,23.16405487060547,16.17858526110649,20.565190315246582,0.30463006130478504,0.3555344957001425,0.2690893947938746,0.3219882060645696,1.0,1.0,1.0,1.0
exemplar,1,5,1,1,holepunch1.jpg,holepunch2.jpg,18.407915115356445,18.87342071533203,15.66458086669445,17.66488842666149,0.3115305351431091,0.3281204477152058,0.2687282933769515,0.30030887991647437,1.0,1.0,1.0,1.0
exemplar,1,6,1,1,pictureframe1.jpg,pictureframe2.jpg,23.529329299926758,18.668560028076172,21.898929968476295,16.744746893644333,0.32783736498077937,0.28971903024409007,0.3155520521930636,0.25309933284379665,0.0,0.0,0.0,0.0
exemplar,1,7,1,1,sunglasses1.jpg,sunglasses2.jpg,22.21797752380371,21.981243133544922,19.725377529859543,19.88975591957569,0.32446213672084717,0.3270450006772563,0.2876384732678037,0.29552893810236786,0.0,1.0,1.0,1.0
exemplar,1,8,1,1,wheelchair1.jpg,wheelchair2.jpg,23.819351196289062,27.44378089904785,23.59247924387455,25.552117362618446,0.3422590775916303,0.35201085235745666,0.3353995003679083,0.34043560554477226,1.0,1.0,1.0,1.0
exemplar,1,9,1,1,microscope1.jpg,microscope2.jpg,20.753948211669922,21.274396896362305,18.290650621056557,18.922814548015594,0.3352301385760678,0.3399513847420188,0.2912317413239651,0.30177757739576394,1.0,1.0,1.0,1.0
exemplar,1,10,1,1,train1.jpg,train2.jpg,19.966110229492188,19.570472717285156,17.313730463385582,17.217299818992615,0.325646052281869,0.3139349918088912,0.27860666239848647,0.2727326555186651,0.0,0.0,0.0,0.0
exemplar,1,11,1,1,tractor1.jpg,tractor2.jpg,24.37451934814453,26.199256896972656,22.324944883584976,24.59665621817112,0.3335349621103281,0.34433732245976667,0.3122420064338875,0.32641474243145857,1.0,1.0,1.0,1.0
exemplar,1,12,1,1,hotair1.jpg,hotair2.jpg,31.349000930786133,34.4957160949707,31.600423023104668,35.779663383960724,0.3417532525218531,0.3822311097326849,0.34407620658488747,0.4001336056721952,1.0,1.0,1.0,1.0
exemplar,1,13,1,1,fan1.jpg,fan2.jpg,22.0244083404541,23.11227798461914,20.043033808469772,20.684197261929512,0.3290197676935484,0.36410072914227876,0.3046843670650876,0.34274745848041854,1.0,1.0,1.0,1.0
exemplar,1,14,1,1,wineglass1.jpg,wineglass2.jpg,19.474239349365234,19.38435173034668,17.420441180467606,17.21237848699093,0.3320381059299794,0.32205866269888606,0.2981614886358836,0.2888706928014528,0.0,0.0,0.0,0.0
exemplar,1,15,1,1,guitar1.jpg,guitar2.jpg,20.45908546447754,24.931354522705078,17.427344098687172,23.113552510738373,0.3009363646184208,0.364824352305177,0.2598795259031488,0.3381933548303256,1.0,1.0,1.0,1.0
exemplar,1,16,1,1,breadloaf1.jpg,breadloaf2.jpg,22.12523651123047,23.69935417175293,19.982472866773605,21.666741520166397,0.32183480076123555,0.3263584075414221,0.2963437545783739,0.3050366594558663,1.0,1.0,1.0,1.0
exemplar,1,17,1,1,cheesecrackers1.jpg,cheesecrackers2.jpg,27.827733993530273,27.143272399902344,25.67305189371109,25.470431610941887,0.34819916569590287,0.3344600066428682,0.3309663656316238,0.3160244792536583,0.0,0.0,0.0,0.0
exemplar,1,18,1,1,toyairplane1.jpg,toyairplane2.jpg,24.168731689453125,30.74298858642578,22.998171225190163,29.218942999839783,0.31586044498492966,0.3693723141988044,0.30232471454769605,0.3622128381295208,1.0,1.0,1.0,1.0
exemplar,1,19,1,1,bikehelmet1.jpg,bikehelmet2.jpg,23.99842071533203,28.38373374938965,22.54996034502983,27.374564096331596,0.3156338085840276,0.36237909045088856,0.30554474297870227,0.36062949320039184,1.0,1.0,1.0,1.0
exemplar,1,20,1,1,soother1.jpg,soother2.jpg,24.20256996154785,26.95599937438965,23.05362567305565,25.821142703294754,0.32897707812028376,0.36214306523807865,0.30554288167540816,0.3477051617785039,1.0,1.0,1.0,1.0
exemplar,1,21,1,1,bell1.jpg,bell2.jpg,22.49776268005371,19.918964385986328,20.129368528723717,17.691307455301285,0.34845283870959187,0.3323210900029594,0.3155607836191572,0.29013662778414656,0.0,0.0,0.0,0.0
exemplar,1,22,1,1,chocolatecake.jpg,chocolatecake2.jpg,22.621118545532227,27.981985092163086,20.24891159683466,25.89143169671297,0.2530240043505142,0.33114329765496914,0.21164172483668447,0.30726853526529657,1.0,1.0,1.0,1.0
exemplar,1,23,1,1,bracelet1.jpg,bracelet2.jpg,18.184661865234375,28.869741439819336,15.244899027049541,28.610684424638748,0.2589947569356243,0.3899495581487738,0.20726800049608055,0.3782504648617717,1.0,1.0,1.0,1.0
exemplar,1,24,1,1,soapbottle1.jpg,soapbottle2.jpg,20.047414779663086,20.554502487182617,17.156711891293526,17.736481592059135,0.3455865085642253,0.344351923980681,0.2958675966183621,0.3067525565365502,1.0,1.0,0.0,1.0
exemplar,1,25,1,1,rabbit1.jpg,rabbit2.jpg,27.001224517822266,24.219104766845703,25.00897915661335,23.22815264761448,0.36580175035160856,0.3411972683930984,0.3496953836453067,0.3343398379796624,0.0,0.0,0.0,0.0
exemplar,1,26,1,1,toyhandorn1.jpg,toyhandorn2.jpg,24.074228286743164,30.4704647064209,21.652747318148613,30.379706740379333,0.31808964690946584,0.32630537473799487,0.29180584733208537,0.3218361635696417,1.0,1.0,1.0,1.0
exemplar,1,27,1,1,peppers1.jpg,peppers2.jpg,18.923938751220703,25.54938507080078,16.55383250117302,23.199274376034737,0.3040228818419835,0.3825844349398614,0.25937338534436155,0.35104953981058035,1.0,1.0,1.0,1.0
exemplar,1,28,1,1,toykeys1.jpg,toykeys2.JPG,25.09890365600586,26.88245391845703,24.295468851923943,25.156943276524544,0.3374589890722807,0.3529119360541937,0.32227870882436116,0.33847712145981756,1.0,1.0,1.0,1.0
exemplar,1,29,1,1,backgammon1.jpg,backgammon2.jpg,22.249835968017578,21.570941925048828,20.66255059838295,19.663215190172195,0.316365354454511,0.32542384795987717,0.30017305753195184,0.3054080226936864,0.0,0.0,1.0,1.0
exemplar,1,30,1,1,woodenbarrel1.jpg,woodenbarrel2.jpg,21.581998825073242,19.640779495239258,18.800176084041595,18.899023324251175,0.3225241462585879,0.3149170383162994,0.29290524459576966,0.2977762920075058,0.0,1.0,0.0,1.0
exemplar,1,31,1,1,cone1.jpg,cone2.jpg,20.530824661254883,19.219148635864258,18.107560500502586,17.30796541273594,0.30231405911453985,0.27109797326921925,0.26833318363009434,0.2401207925953727,0.0,0.0,0.0,0.0
exemplar,1,32,1,1,skull1.jpg,skull2.jpg,20.084720611572266,21.44863510131836,17.588677674531937,19.22400152683258,0.31900485492121033,0.333955970698121,0.28705067414628543,0.3074972363132947,1.0,1.0,1.0,1.0
exemplar,1,33,1,1,starfish1.jpg,starfish2.jpg,18.682252883911133,16.080965042114258,16.25300106406212,14.488580986857414,0.3187301726217034,0.32354148852576026,0.2755411337097471,0.2852937378063781,0.0,0.0,1.0,1.0
exemplar,1,34,1,1,stapleremover1.jpg,stapleremover2.jpg,17.535085678100586,27.533655166625977,14.707038164138794,26.93042428791523,0.2986129268442498,0.35740779433245856,0.2570280837732467,0.3549050459529678,1.0,1.0,1.0,1.0
exemplar,1,35,1,1,anchor1.jpg,anchor2.jpg,25.248918533325195,20.1990909576416,23.43681588768959,18.597087264060974,0.3244277586923987,0.32269324172059566,0.3015087427471272,0.29398168811856545,0.0,0.0,0.0,0.0
exemplar,1,36,1,1,turtle1.jpg,turtle2.jpg,23.153743743896484,21.99341583251953,21.03195631504059,20.36008830368519,0.31453678070801594,0.3357543060388537,0.2933461912613254,0.31449026448359035,0.0,0.0,1.0,1.0
exemplar,1,37,1,1,muffin1.jpg,muffin2.jpg,32.38111877441406,23.838802337646484,30.367956459522247,21.825918823480606,0.36932177270252553,0.335050530976882,0.35919682792199137,0.30290837609599963,0.0,0.0,0.0,0.0
exemplar,1,38,1,1,bicycle1.jpg,bicycle2.jpg,32.307193756103516,28.95174789428711,32.82798534631729,27.665040358901024,0.35889285143361094,0.3721366613654465,0.3745388099181482,0.36901873996303763,0.0,0.0,1.0,0.0
exemplar,1,39,1,1,plate1.jpg,plate2.jpg,28.619510650634766,24.901168823242188,26.324582248926163,25.526822239160538,0.29165847369162395,0.3224100577300679,0.262929688492161,0.326276528905675,0.0,0.0,1.0,1.0
exemplar,1,40,1,1,rake1.jpg,rake2.jpg,19.535507202148438,22.87861442565918,17.532703280448914,20.82817678153515,0.3339561692700477,0.35342458442416425,0.29439169366414947,0.32601504130225273,1.0,1.0,1.0,1.0
exemplar,1,41,1,1,santahat1.jpg,santahat2.jpg,18.889781951904297,24.11500358581543,16.38453547656536,22.20647744834423,0.31464205784305677,0.3348563401159959,0.2724440564219999,0.3156399409907341,1.0,1.0,1.0,1.0
exemplar,1,42,1,1,horn1.jpg,horn2.jpg,19.970497131347656,18.999671936035156,18.753295123577118,16.411913692951202,0.321519968852257,0.3160527698106378,0.30525828253321213,0.28028300749753804,0.0,0.0,0.0,0.0
exemplar,1,43,1,1,scroll1.jpg,scroll2.jpg,19.710920333862305,24.669958114624023,17.065703690052032,21.78900283575058,0.36323129022639206,0.36476315562030476,0.3204668823663141,0.33442854268580413,1.0,1.0,1.0,1.0
exemplar,1,44,1,1,lei1.jpg,lei2.jpg,22.934911727905273,29.015972137451172,21.314957827329636,29.52687606215477,0.2877464120892552,0.3656121331215312,0.26584878311495513,0.3671743171517087,1.0,1.0,1.0,1.0
exemplar,1,45,1,1,razor1.jpg,razor2.jpg,16.67083168029785,20.333208084106445,14.724746704101562,17.751815021038055,0.2989076177240475,0.32884227858915555,0.2573227987635403,0.28685945437885224,1.0,1.0,1.0,1.0
exemplar,1,46,1,1,balloon1.jpg,balloon2.jpg,19.833799362182617,24.014423370361328,17.708236783742905,22.42599280178547,0.3302505758163124,0.3561986126637984,0.29185139892806805,0.3320744302585235,1.0,1.0,1.0,1.0
exemplar,1,47,1,1,potatochips1.jpg,potatochips2.jpg,30.623538970947266,28.879837036132812,28.29217864573002,27.783018991351128,0.3499474497146957,0.38112295877045255,0.3275215408622526,0.3757736788729912,0.0,0.0,1.0,1.0
exemplar,1,48,1,1,lighter1.jpg,lighter2.jpg,21.41044044494629,28.2390079498291,18.17510634660721,25.722338646650314,0.32950703261103886,0.37750045355060796,0.29460431029456985,0.36378751812157295,1.0,1.0,1.0,1.0
exemplar,1,49,1,1,soapdish1.jpg,soapdish2.jpg,18.839120864868164,23.51017189025879,17.1962061971426,21.553726330399513,0.32886671368507026,0.35031798921746,0.2924963749117303,0.32870896980133163,1.0,1.0,1.0,1.0
exemplar,1,50,1,1,chisel1.jpg,chisel2.jpg,19.58785057067871,15.327213287353516,17.103533014655113,13.60580837726593,0.3367417463276119,0.2973600921564672,0.2964329844007974,0.2549313241340291,0.0,0.0,0.0,0.0
exemplar,1,51,1,1,fishbowl1.jpg,fishbowl2.jpg,22.224172592163086,32.6849250793457,21.11598528921604,31.93644005060196,0.3389721207149825,0.42011803879169274,0.3181222548333635,0.4266700385218886,1.0,1.0,1.0,1.0
exemplar,1,52,1,1,trophy1.jpg,trophy2.jpg,22.93724250793457,21.621490478515625,20.55808135867119,19.33994023501873,0.32648758640442943,0.34200199489679844,0.29764987478958216,0.30445566917579026,0.0,0.0,1.0,1.0
exemplar,1,53,1,1,citroen1.jpg,citroen2.jpg,27.29497528076172,34.182891845703125,25.21669213473797,32.621346578001976,0.33914573659449615,0.3685962103072771,0.3285856581215138,0.3689356566650692,1.0,1.0,1.0,1.0
exemplar,1,54,1,1,money1.jpg,money2.jpg,19.888824462890625,17.993295669555664,17.792092368006706,15.936648100614548,0.31601667415864826,0.3161659858729902,0.28711923268020634,0.28689786567481307,0.0,0.0,1.0,0.0
exemplar,1,55,1,1,soccerball1.jpg,soccerball2.jpg,24.237409591674805,17.42839813232422,20.828416407108307,15.528827741742134,0.39475595851451295,0.386272172254131,0.36317825922767005,0.3554066892654752,0.0,0.0,0.0,0.0
exemplar,1,56,1,1,key1.jpg,key2.jpg,19.49744987487793,17.87200927734375,16.828491047024727,15.328913316130638,0.3204206780583549,0.30619949666051394,0.2697403845594999,0.2554749386049133,0.0,0.0,0.0,0.0
exemplar,1,57,1,1,stapler1.jpg,stapler2.jpg,17.25041389465332,20.49665641784668,15.358505353331566,19.32745459675789,0.29732757156595147,0.3221505455650753,0.2646519721613336,0.30533832945226086,1.0,1.0,1.0,1.0
exemplar,1,58,1,1,globe1.jpg,globe2.jpg,27.400718688964844,31.810169219970703,25.499611631035805,30.387160927057266,0.37107448095988915,0.3917584865736026,0.35726746154687744,0.386068279639164,1.0,1.0,1.0,1.0
exemplar,1,59,1,1,spraybottle1.jpg,spraybottle2.jpg,20.843740463256836,21.542192459106445,18.93188227713108,19.09635402262211,0.32690418041025054,0.31368226101694124,0.2908652363040884,0.2779954512607597,1.0,1.0,0.0,0.0
exemplar,1,60,1,1,flask1.jpg,flask2.jpg,18.250703811645508,18.31114387512207,15.938653141260147,16.446090415120125,0.32931931645764967,0.33611328462782786,0.29140798535324053,0.3007712074251208,1.0,1.0,1.0,1.0
