probe_type,foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_key,foil_key,old_familiarity,foil_familiarity,linear_probe_accuracy
grad_probe,exemplar,10,2,7,10,00029_apple::exemplar_0,00029_apple::exemplar_1,0.5374901722208552,0.12324829217337273,1.0
grad_probe,exemplar,10,2,8,10,00085_baton2::exemplar_0,00085_baton2::exemplar_1,0.30004165036975045,0.44964736677787176,0.0
grad_probe,exemplar,10,2,9,10,00020_amplifier::exemplar_0,00020_amplifier::exemplar_1,0.32980509616306863,0.4828971974235266,0.0
grad_probe,exemplar,10,2,10,10,00067_barbed_wire::exemplar_0,00067_barbed_wire::exemplar_1,0.469011162348205,0.2553803489288214,1.0
grad_probe,exemplar,10,3,1,10,00004_acorn::exemplar_0,00004_acorn::exemplar_1,0.4486063042936759,0.4166225636317069,1.0
grad_probe,exemplar,10,3,2,10,00041_asparagus::exemplar_0,00041_asparagus::exemplar_1,0.44169682254814646,0.31925565088291336,1.0
grad_probe,exemplar,10,3,3,10,00143_bomb::exemplar_0,00143_bomb::exemplar_1,0.4848265543172263,0.28569385115234813,1.0
grad_probe,exemplar,10,3,4,10,00123_blazer::exemplar_0,00123_blazer::exemplar_1,0.4712195606561915,0.46177301003976023,1.0
grad_probe,exemplar,10,3,5,10,00155_bow1::exemplar_0,00155_bow1::exemplar_1,0.4793114799546666,0.3451936893528595,1.0
grad_probe,exemplar,10,3,6,10,00138_board_game::exemplar_0,00138_board_game::exemplar_1,0.37645028050927204,0.2842085966789041,1.0
grad_probe,exemplar,10,3,7,10,00032_apron::exemplar_0,00032_apron::exemplar_1,0.5245573064539828,0.41768399010541496,1.0
grad_probe,exemplar,10,3,8,10,00121_blackberry::exemplar_0,00121_blackberry::exemplar_1,0.4284012222198331,0.4714149665452076,0.0
grad_probe,exemplar,10,3,9,10,00053_bagel::exemplar_0,00053_bagel::exemplar_1,0.4117326293249199,0.29183762978440786,1.0
grad_probe,exemplar,10,3,10,10,00131_blower::exemplar_0,00131_blower::exemplar_1,0.8627432635447013,0.22474862244984783,1.0
grad_probe,exemplar,10,4,1,10,00056_ball::exemplar_0,00056_ball::exemplar_1,0.25191247758246177,0.13746718415491954,1.0
grad_probe,exemplar,10,4,2,10,00100_bee::exemplar_0,00100_bee::exemplar_1,0.23364233516837965,0.26562157787695667,0.0
grad_probe,exemplar,10,4,3,10,00038_artichoke::exemplar_0,00038_artichoke::exemplar_1,0.21603148093705374,0.35887835182700634,0.0
grad_probe,exemplar,10,4,4,10,00094_beanie::exemplar_0,00094_beanie::exemplar_1,0.5006085939412706,0.32528537070915553,1.0
grad_probe,exemplar,10,4,5,10,00064_banjo::exemplar_0,00064_banjo::exemplar_1,0.48692507909626503,0.33714180391028914,1.0
grad_probe,exemplar,10,4,6,10,00185_bubble::exemplar_0,00185_bubble::exemplar_1,0.3918455685932526,0.37234975321083613,1.0
grad_probe,exemplar,10,4,7,10,00044_axe::exemplar_0,00044_axe::exemplar_1,0.5159481258510914,0.4540884873281737,1.0
grad_probe,exemplar,10,4,8,10,00029_apple::exemplar_0,00029_apple::exemplar_1,0.5165019972937287,0.07462878496170813,1.0
grad_probe,exemplar,10,4,9,10,00123_blazer::exemplar_0,00123_blazer::exemplar_1,0.48395883443667753,0.4666742604305026,1.0
grad_probe,exemplar,10,4,10,10,00001_aardvark::exemplar_0,00001_aardvark::exemplar_1,0.5323548043134951,0.42716867650123247,1.0
grad_probe,exemplar,10,5,1,10,00099_bedpost::exemplar_0,00099_bedpost::exemplar_1,0.5004733040097099,0.525813758882103,0.0
grad_probe,exemplar,10,5,2,10,00093_beanbag::exemplar_0,00093_beanbag::exemplar_1,0.5458288281869774,0.19495471715819954,1.0
grad_probe,exemplar,10,5,3,10,00127_blinder::exemplar_0,00127_blinder::exemplar_1,0.5929142564406235,0.41662565137494545,1.0
grad_probe,exemplar,10,5,4,10,00071_barnacle::exemplar_0,00071_barnacle::exemplar_1,0.371862440010674,0.34143126842570837,1.0
grad_probe,exemplar,10,5,5,10,00064_banjo::exemplar_0,00064_banjo::exemplar_1,0.4734005793223692,0.3795553322150176,1.0
grad_probe,exemplar,10,5,6,10,00137_board::exemplar_0,00137_board::exemplar_1,0.47782124525792485,0.42366621762237167,1.0
grad_probe,exemplar,10,5,7,10,00061_banana_split::exemplar_0,00061_banana_split::exemplar_1,0.46597962902723744,0.4382714676552818,1.0
grad_probe,exemplar,10,5,8,10,00013_almond::exemplar_0,00013_almond::exemplar_1,0.3635041837577724,0.27736497970837365,1.0
grad_probe,exemplar,10,5,9,10,00067_barbed_wire::exemplar_0,00067_barbed_wire::exemplar_1,0.4984612370618361,0.22268538333822208,1.0
grad_probe,exemplar,10,5,10,10,00131_blower::exemplar_0,00131_blower::exemplar_1,0.6194454002123458,0.20023141405496603,1.0
grad_probe,exemplar,10,6,1,10,00045_baby::exemplar_0,00045_baby::exemplar_1,0.40092859524540636,0.38658154320773325,1.0
grad_probe,exemplar,10,6,2,10,00012_alligator::exemplar_0,00012_alligator::exemplar_1,0.4285783836085925,0.41133567768725054,1.0
grad_probe,exemplar,10,6,3,10,00175_breakfast::exemplar_0,00175_breakfast::exemplar_1,0.4410186999240664,0.3266564733308306,1.0
grad_probe,exemplar,10,6,4,10,00057_balloon::exemplar_0,00057_balloon::exemplar_1,0.408276015291157,0.4279044931185447,0.0
grad_probe,exemplar,10,6,5,10,00040_ashtray::exemplar_0,00040_ashtray::exemplar_1,0.5305810252020425,0.45182234423980827,1.0
grad_probe,exemplar,10,6,6,10,00100_bee::exemplar_0,00100_bee::exemplar_1,0.3960983764106982,0.35187471014746863,1.0
grad_probe,exemplar,10,6,7,10,00145_bongo::exemplar_0,00145_bongo::exemplar_1,0.5174642148775566,0.38206699643534076,1.0
grad_probe,exemplar,10,6,8,10,00173_brass_knuckles::exemplar_0,00173_brass_knuckles::exemplar_1,0.49629578348745784,0.5258971945326699,0.0
grad_probe,exemplar,10,6,9,10,00085_baton2::exemplar_0,00085_baton2::exemplar_1,0.34367840683580536,0.45222166765309374,0.0
grad_probe,exemplar,10,6,10,10,00124_blender::exemplar_0,00124_blender::exemplar_1,0.5599245886158352,0.421149935655667,1.0
grad_probe,exemplar,10,7,1,10,00117_birdcage::exemplar_0,00117_birdcage::exemplar_1,0.4036101967846352,0.5346386041120077,0.0
grad_probe,exemplar,10,7,2,10,00134_blueberry::exemplar_0,00134_blueberry::exemplar_1,0.010339739661074097,0.3684359425228035,0.0
grad_probe,exemplar,10,7,3,10,00192_bulletin_board::exemplar_0,00192_bulletin_board::exemplar_1,0.5079397430230707,0.453617639332631,1.0
grad_probe,exemplar,10,7,4,10,00185_bubble::exemplar_0,00185_bubble::exemplar_1,0.4494216079297522,0.43652718514020783,1.0
grad_probe,exemplar,10,7,5,10,00136_boar::exemplar_0,00136_boar::exemplar_1,0.3654905157487678,0.3837707983611293,0.0
grad_probe,exemplar,10,7,6,10,00059_bamboo::exemplar_0,00059_bamboo::exemplar_1,0.4595822626853742,0.18088853106260547,1.0
grad_probe,exemplar,10,7,7,10,00116_birdbath::exemplar_0,00116_birdbath::exemplar_1,0.5450824990399584,0.5487313315413083,0.0
grad_probe,exemplar,10,7,8,10,00065_bank::exemplar_0,00065_bank::exemplar_1,0.47276110075655053,0.23489831649878778,1.0
grad_probe,exemplar,10,7,9,10,00143_bomb::exemplar_0,00143_bomb::exemplar_1,0.5328732477809478,0.33667203832983517,1.0
grad_probe,exemplar,10,7,10,10,00199_burrito::exemplar_0,00199_burrito::exemplar_1,0.5044857400995449,0.43287117497186073,1.0
grad_probe,exemplar,10,8,1,10,00037_arrow::exemplar_0,00037_arrow::exemplar_1,0.22445765738655266,0.22403488415951675,1.0
grad_probe,exemplar,10,8,2,10,00077_basketball_hoop::exemplar_0,00077_basketball_hoop::exemplar_1,0.49373910056903697,0.32729353770348163,1.0
grad_probe,exemplar,10,8,3,10,00073_barrette::exemplar_0,00073_barrette::exemplar_1,0.4740504711359008,0.38160781556276946,1.0
grad_probe,exemplar,10,8,4,10,00146_bonsai::exemplar_0,00146_bonsai::exemplar_1,0.6093924587678814,0.4132050631095935,1.0
grad_probe,exemplar,10,8,5,10,00138_board_game::exemplar_0,00138_board_game::exemplar_1,0.3888447529808366,0.1855340419888721,1.0
grad_probe,exemplar,10,8,6,10,00021_anchor::exemplar_0,00021_anchor::exemplar_1,0.4768826403985469,0.4185181099645711,1.0
grad_probe,exemplar,10,8,7,10,00018_amber::exemplar_0,00018_amber::exemplar_1,0.5003371104319243,0.36676481571609176,1.0
grad_probe,exemplar,10,8,8,10,00045_baby::exemplar_0,00045_baby::exemplar_1,0.388168140124122,0.3736324750682537,1.0
grad_probe,exemplar,10,8,9,10,00130_blouse::exemplar_0,00130_blouse::exemplar_1,0.5102295574938244,0.3224523549828069,1.0
grad_probe,exemplar,10,8,10,10,00158_bowl::exemplar_0,00158_bowl::exemplar_1,0.5626052187153989,0.4440571259065391,1.0
grad_probe,exemplar,10,9,1,10,00069_barcode::exemplar_0,00069_barcode::exemplar_1,0.3795026077970951,0.5541443101191964,0.0
grad_probe,exemplar,10,9,2,10,00076_basket::exemplar_0,00076_basket::exemplar_1,0.43320321494793507,0.09523957550126018,1.0
grad_probe,exemplar,10,9,3,10,00156_bow2::exemplar_0,00156_bow2::exemplar_1,0.3904879398993577,0.5638728145041728,0.0
grad_probe,exemplar,10,9,4,10,00068_barbell::exemplar_0,00068_barbell::exemplar_1,0.5272655545742464,0.4492625279980136,1.0
grad_probe,exemplar,10,9,5,10,00168_bracelet2::exemplar_0,00168_bracelet2::exemplar_1,0.4744279502271168,0.25830401782038726,1.0
grad_probe,exemplar,10,9,6,10,00080_bat2::exemplar_0,00080_bat2::exemplar_1,0.5771730188264712,0.34783118416296355,1.0
grad_probe,exemplar,10,9,7,10,00196_bunkbed::exemplar_0,00196_bunkbed::exemplar_1,0.39537212600793564,0.5074668158408238,0.0
grad_probe,exemplar,10,9,8,10,00134_blueberry::exemplar_0,00134_blueberry::exemplar_1,0.03823369434581895,0.34083811470677244,0.0
grad_probe,exemplar,10,9,9,10,00189_buffet::exemplar_0,00189_buffet::exemplar_1,0.526928917889219,0.29002749463786226,1.0
grad_probe,exemplar,10,9,10,10,00122_blanket::exemplar_0,00122_blanket::exemplar_1,0.4566352914940437,0.31505128719429093,1.0
grad_probe,exemplar,10,10,1,10,00132_blowfish::exemplar_0,00132_blowfish::exemplar_1,0.4422964909235815,0.4206113697675027,1.0
grad_probe,exemplar,10,10,2,10,00097_bed::exemplar_0,00097_bed::exemplar_1,0.5013885415678518,0.42874746251999585,1.0
grad_probe,exemplar,10,10,3,10,00040_ashtray::exemplar_0,00040_ashtray::exemplar_1,0.5444740459570883,0.4221951473809234,1.0
grad_probe,exemplar,10,10,4,10,00013_almond::exemplar_0,00013_almond::exemplar_1,0.26612923880186223,0.2507704639808041,1.0
grad_probe,exemplar,10,10,5,10,00159_bowler_hat::exemplar_0,00159_bowler_hat::exemplar_1,0.5978225465403106,0.34974898656153963,1.0
grad_probe,exemplar,10,10,6,10,00199_burrito::exemplar_0,00199_burrito::exemplar_1,0.4809062479984549,0.4394375175803449,1.0
grad_probe,exemplar,10,10,7,10,00093_beanbag::exemplar_0,00093_beanbag::exemplar_1,0.5195940886927436,0.2630092960201515,1.0
grad_probe,exemplar,10,10,8,10,00024_ant::exemplar_0,00024_ant::exemplar_1,0.5012699138804806,0.47303612215455065,1.0
grad_probe,exemplar,10,10,9,10,00120_bison::exemplar_0,00120_bison::exemplar_1,0.49719051553835264,0.3947324591934004,1.0
grad_probe,exemplar,10,10,10,10,00143_bomb::exemplar_0,00143_bomb::exemplar_1,0.5873933802934883,0.33447284263472904,1.0
grad_probe,exemplar,100,1,1,100,00089_beachball::exemplar_0,00089_beachball::exemplar_1,0.6704525776274475,0.7341235667570303,0.0
grad_probe,exemplar,100,1,2,100,00106_bell_pepper::exemplar_0,00106_bell_pepper::exemplar_1,0.47327221171853723,0.6493247750378883,0.0
grad_probe,exemplar,100,1,3,100,00033_aquarium::exemplar_0,00033_aquarium::exemplar_1,0.6962069530140957,0.748296304571744,0.0
grad_probe,exemplar,100,1,4,100,00074_baseball::exemplar_0,00074_baseball::exemplar_1,0.7002241201943499,0.6450898625471406,1.0
grad_probe,exemplar,100,1,5,100,00150_boomerang::exemplar_0,00150_boomerang::exemplar_1,0.6891028970243748,0.7359669578760861,0.0
grad_probe,exemplar,100,1,6,100,00193_bulletproof_vest::exemplar_0,00193_bulletproof_vest::exemplar_1,0.692884081625242,0.6949579952596606,0.0
grad_probe,exemplar,100,1,7,100,00081_bathmat::exemplar_0,00081_bathmat::exemplar_1,0.674460445619975,0.6841391417956988,0.0
grad_probe,exemplar,100,1,8,100,00097_bed::exemplar_0,00097_bed::exemplar_1,0.7357636788455868,0.7176518849623342,1.0
grad_probe,exemplar,100,1,9,100,00194_bumper::exemplar_0,00194_bumper::exemplar_1,0.7188898515233736,0.7175910935770595,1.0
grad_probe,exemplar,100,1,10,100,00131_blower::exemplar_0,00131_blower::exemplar_1,0.6855900044064687,0.6347016057679771,1.0
grad_probe,exemplar,100,1,11,100,00130_blouse::exemplar_0,00130_blouse::exemplar_1,0.6736318999645826,0.6587941068198444,1.0
grad_probe,exemplar,100,1,12,100,00098_bedpan::exemplar_0,00098_bedpan::exemplar_1,0.594688065162288,0.6774363780576826,0.0
grad_probe,exemplar,100,1,13,100,00187_bucket::exemplar_0,00187_bucket::exemplar_1,0.7417881183371499,0.720883824029107,1.0
grad_probe,exemplar,100,1,14,100,00175_breakfast::exemplar_0,00175_breakfast::exemplar_1,0.7073963017700646,0.7087332643732873,0.0
grad_probe,exemplar,100,1,15,100,00025_anteater::exemplar_0,00025_anteater::exemplar_1,0.6355573847353844,0.6707103493104942,0.0
grad_probe,exemplar,100,1,16,100,00118_birdhouse::exemplar_0,00118_birdhouse::exemplar_1,0.6426865545695913,0.7055730212052858,0.0
grad_probe,exemplar,100,1,17,100,00197_buoy::exemplar_0,00197_buoy::exemplar_1,0.6845810049833186,0.5773654772316905,1.0
grad_probe,exemplar,100,1,18,100,00167_bracelet1::exemplar_0,00167_bracelet1::exemplar_1,0.6841205978036707,0.6381119551719688,1.0
grad_probe,exemplar,100,1,19,100,00161_bowtie::exemplar_0,00161_bowtie::exemplar_1,0.6617857728036882,0.7935288764126643,0.0
grad_probe,exemplar,100,1,20,100,00155_bow1::exemplar_0,00155_bow1::exemplar_1,0.6753732651786858,0.6338173604237949,1.0
grad_probe,exemplar,100,1,21,100,00113_binder::exemplar_0,00113_binder::exemplar_1,0.7392795732501158,0.6385013924208628,1.0
grad_probe,exemplar,100,1,22,100,00188_buckle::exemplar_0,00188_buckle::exemplar_1,0.6447601282541332,0.724765572357057,0.0
grad_probe,exemplar,100,1,23,100,00146_bonsai::exemplar_0,00146_bonsai::exemplar_1,0.7461048338677252,0.7176991857271715,1.0
grad_probe,exemplar,100,1,24,100,00180_brooch::exemplar_0,00180_brooch::exemplar_1,0.6564879633840532,0.7024487367305896,0.0
grad_probe,exemplar,100,1,25,100,00062_bandage::exemplar_0,00062_bandage::exemplar_1,0.7307457805838644,0.6818267827681151,1.0
grad_probe,exemplar,100,1,26,100,00002_abacus::exemplar_0,00002_abacus::exemplar_1,0.6511763793614405,0.7021453405504228,0.0
grad_probe,exemplar,100,1,27,100,00154_bouquet::exemplar_0,00154_bouquet::exemplar_1,0.7240137462270756,0.7321053493471138,0.0
grad_probe,exemplar,100,1,28,100,00160_bowling_ball::exemplar_0,00160_bowling_ball::exemplar_1,0.7105151284684577,0.7101899815801586,1.0
grad_probe,exemplar,100,1,29,100,00004_acorn::exemplar_0,00004_acorn::exemplar_1,0.7056103052515066,0.644657094889543,1.0
grad_probe,exemplar,100,1,30,100,00046_backdrop::exemplar_0,00046_backdrop::exemplar_1,0.7299702140072474,0.6688418291491272,1.0
grad_probe,exemplar,100,1,31,100,00156_bow2::exemplar_0,00156_bow2::exemplar_1,0.6410450453742259,0.6525402098825903,0.0
grad_probe,exemplar,100,1,32,100,00017_aluminum_foil::exemplar_0,00017_aluminum_foil::exemplar_1,0.7238185083377138,0.7442968234744809,0.0
grad_probe,exemplar,100,1,33,100,00071_barnacle::exemplar_0,00071_barnacle::exemplar_1,0.5735248119012035,0.6708033232033254,0.0
grad_probe,exemplar,100,1,34,100,00042_avocado::exemplar_0,00042_avocado::exemplar_1,0.6839503941463309,0.6952447007473942,0.0
grad_probe,exemplar,100,1,35,100,00040_ashtray::exemplar_0,00040_ashtray::exemplar_1,0.7181712765995814,0.6861011043588582,1.0
grad_probe,exemplar,100,1,36,100,00036_armor::exemplar_0,00036_armor::exemplar_1,0.646237991012582,0.6644014155094694,0.0
grad_probe,exemplar,100,1,37,100,00044_axe::exemplar_0,00044_axe::exemplar_1,0.7201312818783647,0.7129011793031572,1.0
grad_probe,exemplar,100,1,38,100,00022_ankle::exemplar_0,00022_ankle::exemplar_1,0.7355998557247251,0.7115946300696325,1.0
grad_probe,exemplar,100,1,39,100,00014_aloe::exemplar_0,00014_aloe::exemplar_1,0.6979452536860239,0.7106169882302688,0.0
grad_probe,exemplar,100,1,40,100,00054_bagpipe::exemplar_0,00054_bagpipe::exemplar_1,0.7370552892958985,0.5716803246876033,1.0
grad_probe,exemplar,100,1,41,100,00013_almond::exemplar_0,00013_almond::exemplar_1,0.6554822629192575,0.6381149475607325,1.0
grad_probe,exemplar,100,1,42,100,00102_beer::exemplar_0,00102_beer::exemplar_1,0.63089507920395,0.6956395056130259,0.0
grad_probe,exemplar,100,1,43,100,00147_book::exemplar_0,00147_book::exemplar_1,0.6270891083860534,0.7200232507928414,0.0
grad_probe,exemplar,100,1,44,100,00116_birdbath::exemplar_0,00116_birdbath::exemplar_1,0.6928844494989617,0.7185544189396784,0.0
grad_probe,exemplar,100,1,45,100,00086_baton3::exemplar_0,00086_baton3::exemplar_1,0.653523780148607,0.678741863932028,0.0
grad_probe,exemplar,100,1,46,100,00093_beanbag::exemplar_0,00093_beanbag::exemplar_1,0.7256145652791304,0.6904497823449747,1.0
grad_probe,exemplar,100,1,47,100,00189_buffet::exemplar_0,00189_buffet::exemplar_1,0.7430567147624274,0.6485252609958924,1.0
grad_probe,exemplar,100,1,48,100,00008_airbag::exemplar_0,00008_airbag::exemplar_1,0.7339406573299139,0.7281114084234044,1.0
grad_probe,exemplar,100,1,49,100,00050_badge::exemplar_0,00050_badge::exemplar_1,0.6909585048679076,0.6679638100882093,1.0
grad_probe,exemplar,100,1,50,100,00159_bowler_hat::exemplar_0,00159_bowler_hat::exemplar_1,0.7525440911144045,0.6834736714286848,1.0
grad_probe,exemplar,100,1,51,100,00101_beehive::exemplar_0,00101_beehive::exemplar_1,0.6354685238671093,0.6309744772033009,1.0
grad_probe,exemplar,100,1,52,100,00164_boxing_gloves::exemplar_0,00164_boxing_gloves::exemplar_1,0.7295110051855185,0.6996249578692338,1.0
grad_probe,exemplar,100,1,53,100,00099_bedpost::exemplar_0,00099_bedpost::exemplar_1,0.7274148769014773,0.7149803792068947,1.0
grad_probe,exemplar,100,1,54,100,00090_bead::exemplar_0,00090_bead::exemplar_1,0.6489841626178774,0.6362621584408606,1.0
grad_probe,exemplar,100,1,55,100,00030_apple_tree::exemplar_0,00030_apple_tree::exemplar_1,0.6865389491699038,0.5790216754509965,1.0
grad_probe,exemplar,100,1,56,100,00041_asparagus::exemplar_0,00041_asparagus::exemplar_1,0.661568889190349,0.619769498585446,1.0
grad_probe,exemplar,100,1,57,100,00163_boxer_shorts::exemplar_0,00163_boxer_shorts::exemplar_1,0.7249420187355893,0.7087762670614016,1.0
grad_probe,exemplar,100,1,58,100,00095_bear::exemplar_0,00095_bear::exemplar_1,0.5864409841740609,0.5336611344243065,1.0
grad_probe,exemplar,100,1,59,100,00114_binoculars::exemplar_0,00114_binoculars::exemplar_1,0.662161683055878,0.5826584874976563,1.0
grad_probe,exemplar,100,1,60,100,00110_bib::exemplar_0,00110_bib::exemplar_1,0.7040645665057783,0.7072293315617938,0.0
grad_probe,exemplar,100,1,61,100,00151_boot::exemplar_0,00151_boot::exemplar_1,0.7283097097489921,0.713885046396223,1.0
grad_probe,exemplar,100,1,62,100,00136_boar::exemplar_0,00136_boar::exemplar_1,0.5847812581372911,0.6119172906717694,0.0
grad_probe,exemplar,100,1,63,100,00165_boy::exemplar_0,00165_boy::exemplar_1,0.5811160655757788,0.6928983507418324,0.0
grad_probe,exemplar,100,1,64,100,00058_ballot_box::exemplar_0,00058_ballot_box::exemplar_1,0.7196272602824461,0.6870135473309122,1.0
grad_probe,exemplar,100,1,65,100,00053_bagel::exemplar_0,00053_bagel::exemplar_1,0.5807528118583647,0.5054259060857043,1.0
grad_probe,exemplar,100,1,66,100,00111_bikini::exemplar_0,00111_bikini::exemplar_1,0.664052592954866,0.7086071124973372,0.0
grad_probe,exemplar,100,1,67,100,00085_baton2::exemplar_0,00085_baton2::exemplar_1,0.5749593025501831,0.678529667419162,0.0
grad_probe,exemplar,100,1,68,100,00023_anklet::exemplar_0,00023_anklet::exemplar_1,0.6915407432258783,0.674554790975018,1.0
grad_probe,exemplar,100,1,69,100,00029_apple::exemplar_0,00029_apple::exemplar_1,0.709514587576192,0.7205406227056979,0.0
grad_probe,exemplar,100,1,70,100,00077_basketball_hoop::exemplar_0,00077_basketball_hoop::exemplar_1,0.7117953639870607,0.6726545390365571,1.0
grad_probe,exemplar,100,1,71,100,00010_airplane::exemplar_0,00010_airplane::exemplar_1,0.7337003328704641,0.7208790244553999,1.0
grad_probe,exemplar,100,1,72,100,00057_balloon::exemplar_0,00057_balloon::exemplar_1,0.7384310527815974,0.7135635828248824,1.0
grad_probe,exemplar,100,1,73,100,00009_airboat::exemplar_0,00009_airboat::exemplar_1,0.7444390900063824,0.6867306846209476,1.0
grad_probe,exemplar,100,1,74,100,00190_bull::exemplar_0,00190_bull::exemplar_1,0.6458287944258632,0.693833062667421,0.0
grad_probe,exemplar,100,1,75,100,00028_appetizer::exemplar_0,00028_appetizer::exemplar_1,0.7340040355587933,0.7098712911785703,1.0
grad_probe,exemplar,100,1,76,100,00079_bat1::exemplar_0,00079_bat1::exemplar_1,0.6720131478784279,0.5699093174363143,1.0
grad_probe,exemplar,100,1,77,100,00198_burner::exemplar_0,00198_burner::exemplar_1,0.6999995644337712,0.6629570410869368,1.0
grad_probe,exemplar,100,1,78,100,00003_accordion::exemplar_0,00003_accordion::exemplar_1,0.02298920823174407,0.19913298951493255,0.0
grad_probe,exemplar,100,1,79,100,00191_bulldozer::exemplar_0,00191_bulldozer::exemplar_1,0.6854293086518816,0.7220797096356099,0.0
grad_probe,exemplar,100,1,80,100,00024_ant::exemplar_0,00024_ant::exemplar_1,0.6796712547994883,0.6449249284975085,1.0
grad_probe,exemplar,100,1,81,100,00075_baseball_glove::exemplar_0,00075_baseball_glove::exemplar_1,0.738720210674918,0.6883430992945657,1.0
grad_probe,exemplar,100,1,82,100,00049_bacon::exemplar_0,00049_bacon::exemplar_1,0.6801806435231293,0.599178553735607,1.0
grad_probe,exemplar,100,1,83,100,00070_bark::exemplar_0,00070_bark::exemplar_1,0.6730481343426097,0.5748760227828349,1.0
grad_probe,exemplar,100,1,84,100,00170_braid::exemplar_0,00170_braid::exemplar_1,0.7007889274101995,0.7207385089580425,0.0
grad_probe,exemplar,100,1,85,100,00021_anchor::exemplar_0,00021_anchor::exemplar_1,0.7024157511770935,0.7025978610550648,0.0
grad_probe,exemplar,100,1,86,100,00065_bank::exemplar_0,00065_bank::exemplar_1,0.6589718915239668,0.6993422805319285,0.0
grad_probe,exemplar,100,1,87,100,00109_berry::exemplar_0,00109_berry::exemplar_1,0.6461934016162634,0.6254704757245577,1.0
grad_probe,exemplar,100,1,88,100,00096_beard::exemplar_0,00096_beard::exemplar_1,0.6220957397825186,0.6706956105786799,0.0
grad_probe,exemplar,100,1,89,100,00152_bottle::exemplar_0,00152_bottle::exemplar_1,0.7279085673823252,0.6579817076986215,1.0
grad_probe,exemplar,100,1,90,100,00176_breathalyzer::exemplar_0,00176_breathalyzer::exemplar_1,0.6931247397485383,0.6952528993140293,0.0
grad_probe,exemplar,100,1,91,100,00048_backpack::exemplar_0,00048_backpack::exemplar_1,0.7165452815073988,0.6474151312924092,1.0
grad_probe,exemplar,100,1,92,100,00043_awning::exemplar_0,00043_awning::exemplar_1,0.7295936822699383,0.7130472206475991,1.0
grad_probe,exemplar,100,1,93,100,00137_board::exemplar_0,00137_board::exemplar_1,0.683278174583433,0.703032704566975,0.0
grad_probe,exemplar,100,1,94,100,00006_air_mattress::exemplar_0,00006_air_mattress::exemplar_1,0.7008141059209602,0.6383303767268251,1.0
grad_probe,exemplar,100,1,95,100,00200_bus::exemplar_0,00200_bus::exemplar_1,0.6179822089928265,0.7122232721906331,0.0
grad_probe,exemplar,100,1,96,100,00078_bassinet::exemplar_0,00078_bassinet::exemplar_1,0.7761751945546183,0.742101521181532,1.0
grad_probe,exemplar,100,1,97,100,00129_block::exemplar_0,00129_block::exemplar_1,0.7229627111306554,0.7161954793038426,1.0
grad_probe,exemplar,100,1,98,100,00162_box::exemplar_0,00162_box::exemplar_1,0.7165401525961178,0.6680241764288027,1.0
grad_probe,exemplar,100,1,99,100,00120_bison::exemplar_0,00120_bison::exemplar_1,0.6942127525586577,0.6787535949639043,1.0
grad_probe,exemplar,100,1,100,100,00087_battery::exemplar_0,00087_battery::exemplar_1,0.7267074086464602,0.7116528313502495,1.0
